File created by python code using SuperMAGGetIndices

============================================================
<year>  <month>  <day>  <hour>  <min>  <sec>  <SME (nT)>  <SML (nT)>  <SMU (nT)>
2024  10  06  07  08  00    43.63   -22.39    21.25
2024  10  06  07  09  00    44.08   -22.79    21.29
2024  10  06  07  10  00    44.74   -23.41    21.33
2024  10  06  07  11  00    44.95   -23.79    21.15
2024  10  06  07  12  00    45.69   -24.43    21.26
2024  10  06  07  13  00    48.06   -26.77    21.28
2024  10  06  07  14  00    50.46   -29.26    21.20
2024  10  06  07  15  00    51.59   -30.28    21.32
2024  10  06  07  16  00    51.37   -29.71    21.66
2024  10  06  07  17  00    50.14   -28.02    22.13
2024  10  06  07  18  00    47.95   -25.16    22.79
2024  10  06  07  19  00    45.29   -21.95    23.34
2024  10  06  07  20  00    46.56   -22.88    23.68
2024  10  06  07  21  00    47.34   -23.45    23.89
2024  10  06  07  22  00    47.20   -23.09    24.10
2024  10  06  07  23  00    49.20   -24.98    24.22
2024  10  06  07  24  00    51.50   -26.96    24.54
2024  10  06  07  25  00    50.57   -25.61    24.96
2024  10  06  07  26  00    47.48   -22.19    25.29
2024  10  06  07  27  00    45.71   -17.70    28.00
2024  10  06  07  28  00    53.29   -21.55    31.74
2024  10  06  07  29  00    54.03   -20.73    33.31
2024  10  06  07  30  00    53.89   -21.29    32.60
2024  10  06  07  31  00    52.25   -21.78    30.47
2024  10  06  07  32  00    47.91   -19.23    28.68
2024  10  06  07  33  00    46.77   -18.49    28.28
2024  10  06  07  34  00    44.99   -16.64    28.35
2024  10  06  07  35  00    43.52   -16.46    27.06
2024  10  06  07  36  00    44.46   -18.77    25.69
2024  10  06  07  37  00    44.87   -19.62    25.25
2024  10  06  07  38  00    43.60   -18.52    25.08
2024  10  06  07  39  00    50.93   -26.16    24.78
2024  10  06  07  40  00    80.70   -55.50    25.20
2024  10  06  07  41  00   104.42   -50.29    54.13
2024  10  06  07  42  00    99.13   -20.80    78.33
2024  10  06  07  43  00    92.44   -13.81    78.64
2024  10  06  07  44  00   109.84   -37.13    72.72
2024  10  06  07  45  00   143.79   -69.64    74.15
2024  10  06  07  46  00   128.22   -62.28    65.94
2024  10  06  07  47  00    83.40   -36.18    47.22
2024  10  06  07  48  00    68.56   -24.98    43.58
2024  10  06  07  49  00    73.76   -33.23    40.53
2024  10  06  07  50  00    78.64   -39.83    38.82
2024  10  06  07  51  00    75.75   -37.97    37.77
2024  10  06  07  52  00    76.10   -38.51    37.59
2024  10  06  07  53  00    74.83   -36.90    37.93
2024  10  06  07  54  00    61.22   -23.09    38.13
2024  10  06  07  55  00    54.66   -16.69    37.97
2024  10  06  07  56  00    53.24   -16.13    37.11
2024  10  06  07  57  00    57.41   -20.24    37.17
2024  10  06  07  58  00    58.57   -20.85    37.72
2024  10  06  07  59  00    59.89   -22.23    37.66
2024  10  06  08  00  00    59.13   -22.13    37.00
2024  10  06  08  01  00    61.89   -26.32    35.57
2024  10  06  08  02  00    66.61   -31.39    35.22
2024  10  06  08  03  00    60.42   -24.87    35.55
2024  10  06  08  04  00    51.95   -15.67    36.28
2024  10  06  08  05  00    51.07   -14.51    36.55
2024  10  06  08  06  00    57.84   -21.50    36.34
2024  10  06  08  07  00    57.84   -21.69    36.15
2024  10  06  08  08  00    51.00   -14.56    36.44
2024  10  06  08  09  00    49.24   -13.44    35.80
2024  10  06  08  10  00    51.75   -16.66    35.09
2024  10  06  08  11  00    57.15   -22.09    35.06
2024  10  06  08  12  00    58.79   -23.68    35.11
2024  10  06  08  13  00    63.35   -16.03    47.33
2024  10  06  08  14  00    60.08   -13.84    46.24
2024  10  06  08  15  00    54.22   -14.37    39.85
2024  10  06  08  16  00    52.01   -12.58    39.43
2024  10  06  08  17  00    51.47   -13.63    37.83
2024  10  06  08  18  00    53.24   -16.14    37.10
2024  10  06  08  19  00    59.49   -16.25    43.24
2024  10  06  08  20  00    59.31   -14.87    44.44
2024  10  06  08  21  00    50.66   -12.42    38.24
2024  10  06  08  22  00    53.17   -13.90    39.27
2024  10  06  08  23  00    63.62   -23.01    40.61
2024  10  06  08  24  00    71.22   -29.00    42.23
2024  10  06  08  25  00    70.62   -27.55    43.06
2024  10  06  08  26  00    65.35   -21.49    43.86
2024  10  06  08  27  00    66.86   -22.70    44.16
2024  10  06  08  28  00    71.54   -27.51    44.03
2024  10  06  08  29  00    72.80   -29.05    43.75
2024  10  06  08  30  00    80.70   -33.21    47.49
2024  10  06  08  31  00    85.23   -40.02    45.21
2024  10  06  08  32  00    89.27   -48.75    40.53
2024  10  06  08  33  00   103.75   -63.94    39.81
2024  10  06  08  34  00   110.39   -70.85    39.54
2024  10  06  08  35  00    93.04   -54.15    38.89
2024  10  06  08  36  00    74.57   -37.45    37.12
2024  10  06  08  37  00    63.99   -27.73    36.27
2024  10  06  08  38  00    59.26   -23.45    35.81
2024  10  06  08  39  00    54.91   -19.19    35.71
2024  10  06  08  40  00    59.83   -24.93    34.90
2024  10  06  08  41  00    64.05   -29.27    34.78
2024  10  06  08  42  00    61.15   -25.89    35.26
